species	assembly	level	assembly_length	assembly_ungapped_length	tolid	p	k	Homozygous_aa_min	Homozygous_aa_max	Heterozygous_ab_min	Heterozygous_ab_max	Genome_Haploid_Length_min_bp	Genome_Haploid_Length_max_bp	Genome_Repeat_Length_min_bp	Genome_Repeat_Length_max_bp	Genome_Unique_Length_min_bp	Genome_Unique_Length_max_bp	Model_Fit_min_percent	Model_Fit_max_percent	Read_Error_Rate_min_percent	Read_Error_Rate_max_percent	collection_location	ID Number	Project	Higher Group	Family	Genus	Species	Standard	Buffer	mean1	mean2	cv1	cv2	ratio	ave.sample	ave.standard	GS pg (2C) replicate	GS pg (2C)	GS pg (1C)	1C/Gbp	cv.sample	cv.standard	SD(R).sample	STDV(GS)	measured by	Date	DToL Specimen ID	Previous estimate (2C) (prime*)	Comments on DToL sample	V30	V31	V32	V33	V34
Spinacia oleracea	dcSpiOler1.hap1.1	Chromosome	915217372	915216172	dcSpiOler1	2	31	99.8478	99.8927	0.107265	0.152193	917359175	920310279	567964079	569791195	349395096	350519085	72.6367	97.5973	0.0754707	0.0754707	RBGK	MC9560	DTOL	Angiosperm	Amaranthaceae	Spinacia	oleracea	<Petro	GPB3%PVP	217.99	422.89	4.91	3.87	1.94	222.78	432.87	2.32	2.32	1.16	1.13	4.4	3.43	0.004	0.004	Nacho	2020-06-20	KDTOL10851	2C = 2pg	""	""	""	""	""	""
Spinacia oleracea	dcSpiOler1.hap2.1	Scaffold	915470963	915469963	dcSpiOler1	2	31	99.8478	99.8927	0.107265	0.152193	917359175	920310279	567964079	569791195	349395096	350519085	72.6367	97.5973	0.0754707	0.0754707	RBGK	MC9560	DTOL	Angiosperm	Amaranthaceae	Spinacia	oleracea	<Petro	GPB3%PVP	217.99	422.89	4.91	3.87	1.94	222.78	432.87	2.32	2.32	1.16	1.13	4.4	3.43	0.004	0.004	Nacho	2020-06-20	KDTOL10851	2C = 2pg	""	""	""	""	""	""
Splachnum sphaericum	cbSplSpha4.1	Chromosome	175374463	175320863	cbSplSpha4	2	31	99.5389	99.6227	0.377257	0.461069	198987951	200531956	75683761	76271013	123304191	124260943	72.6829	95.7731	0.891494	0.891494	RBGE	DB1575	DTOL	Bryophyte	Splachnaceae	Splachnum	sphaericum	<Oryza	OXPRO	114.90	479.52	9.54	6.26	4.173	114.9	479.52	0.48	0.48	0.24	0.23	9.54	6.26			Sahr Mian	2021-07-21	""	""	""	""	""	""	""	""
Stachys alpina	daStaAlpi1.hap1.1	Chromosome	744297240	744272540	daStaAlpi1	2	31	99.8892	99.9213	0.0787305	0.110831	774277262	776354632	466485230	467736800	307792032	308617832	73.7131	94.1175	0.119456	0.119456	RBGK	MC9616	DTOL	Angiosperm	Lamiaceae	Stachys	alpina	<Petro	GPB3%PVP	194.19	479.01	3.66	2.91	2.467	196.05	484.47	1.82	1.82	0.91	0.89	3.03	2.48	0.004	0.003	Nacho	2020-07-03	KDTOL10945	""	""	""	""	""	""	""
Stachys alpina	daStaAlpi1.hap2.1	Scaffold	741278310	741260310	daStaAlpi1	2	31	99.8892	99.9213	0.0787305	0.110831	774277262	776354632	466485230	467736800	307792032	308617832	73.7131	94.1175	0.119456	0.119456	RBGK	MC9616	DTOL	Angiosperm	Lamiaceae	Stachys	alpina	<Petro	GPB3%PVP	194.19	479.01	3.66	2.91	2.467	196.05	484.47	1.82	1.82	0.91	0.89	3.03	2.48	0.004	0.003	Nacho	2020-07-03	KDTOL10945	""	""	""	""	""	""	""
Straminergon stramineum	cbStrStra4.1	Chromosome	326253176	326150176	cbStrStra4	1	31					323272050	323663073	62193365	62268593	261078685	261394480	88.7274	97.4524	0.89861	0.89861	RBGE	DB1546	DTOL	Bryophyte	""	Straminergon	stramineum	<Oryza	OXPRO	108.01	271.46	4.38	3.73	2.513	114.95	283.35	0.8	0.81	0.41	0.4	4.98	3.68	0.04	0.013	Sahr Mian	2020-06-02	""	""	""	""	""	""	""	""
Stuckenia pectinata	laStuPect1.hap2.1	Scaffold	668038913	668017913	laStuPect1	2	31	97.7638	97.8235	2.17647	2.23623	724266587	728516514	367599312	369756350	356667275	358760164	78.3246	97.4284	0.939436	0.939436	RBGE	DMR329	DTOL	Angiosperm	Potamogetonaceae	Stuckenia	pectinata	<Petro	GPB3%PVP	203.76	512.05	5.01	3.91	2.513	207.72	518.72	1.79	1.8	0.9	0.88	4.68	3.72	0.016	0.011	Nacho	2020-06-16	""	""	""	""	""	""	""	""
Stuckenia pectinata	laStuPect1.hap1.1	Chromosome	881297837	881260237	laStuPect1	2	31	97.7638	97.8235	2.17647	2.23623	724266587	728516514	367599312	369756350	356667275	358760164	78.3246	97.4284	0.939436	0.939436	RBGE	DMR329	DTOL	Angiosperm	Potamogetonaceae	Stuckenia	pectinata	<Petro	GPB3%PVP	203.76	512.05	5.01	3.91	2.513	207.72	518.72	1.79	1.8	0.9	0.88	4.68	3.72	0.016	0.011	Nacho	2020-06-16	""	""	""	""	""	""	""	""
Succisa pratensis	daSucPrat4.hap1.1	Chromosome	2353071396	2352872996	daSucPrat4	2	31	98.8183	98.8901	1.10993	1.18166	2376841666	2399136213	1756702559	1773180261	620139107	625955952	57.8678	96.3998	0.0989765	0.0989765	BUXTON	""	DTOL	Angiosperm	Caprifoliaceae	Succisa	pratensis	<Pisum	GPB3%PVP	188.33	310.05	2.42	2.57	1.646	187.89	308.45	5.52	5.54	2.77	2.71	2.23	2.29	0.004	0.014	Sahr Mian	2021-08-05	""	5.56	""	""	""	""	""	""
Succisa pratensis	daSucPrat4.hap1.2	Chromosome	2353071396	2352872996	daSucPrat4	2	31	98.8183	98.8901	1.10993	1.18166	2376841666	2399136213	1756702559	1773180261	620139107	625955952	57.8678	96.3998	0.0989765	0.0989765	BUXTON	""	DTOL	Angiosperm	Caprifoliaceae	Succisa	pratensis	<Pisum	GPB3%PVP	188.33	310.05	2.42	2.57	1.646	187.89	308.45	5.52	5.54	2.77	2.71	2.23	2.29	0.004	0.014	Sahr Mian	2021-08-05	""	5.56	""	""	""	""	""	""
Succisa pratensis	daSucPrat4.hap2.1	Scaffold	2317382097	2317179697	daSucPrat4	2	31	98.8183	98.8901	1.10993	1.18166	2376841666	2399136213	1756702559	1773180261	620139107	625955952	57.8678	96.3998	0.0989765	0.0989765	BUXTON	""	DTOL	Angiosperm	Caprifoliaceae	Succisa	pratensis	<Pisum	GPB3%PVP	188.33	310.05	2.42	2.57	1.646	187.89	308.45	5.52	5.54	2.77	2.71	2.23	2.29	0.004	0.014	Sahr Mian	2021-08-05	""	5.56	""	""	""	""	""	""
Succisa pratensis	daSucPrat4.hap2.2	Scaffold	2317382097	2317179697	daSucPrat4	2	31	98.8183	98.8901	1.10993	1.18166	2376841666	2399136213	1756702559	1773180261	620139107	625955952	57.8678	96.3998	0.0989765	0.0989765	BUXTON	""	DTOL	Angiosperm	Caprifoliaceae	Succisa	pratensis	<Pisum	GPB3%PVP	188.33	310.05	2.42	2.57	1.646	187.89	308.45	5.52	5.54	2.77	2.71	2.23	2.29	0.004	0.014	Sahr Mian	2021-08-05	""	5.56	""	""	""	""	""	""
Syntrichia ruraliformis	cbSynRurl1.1	Chromosome	340050964	339968096	cbSynRurl1	2	31	0	100	0	100	157372775	158043526	51765655	51986289	105607121	106057237	82.9875	87.7931	0.940392	0.940392	RBGE	DB1763	DTOL	Bryophyte	""	Syntrichia	ruraliformis	<Oryza	OXPRO	139.23	326.19	3.01	3.54	2.343	141.47	335.89	0.85	0.84	0.42	0.41	3.02	2.89	0.027	0.01	Sahr Mian		""	""	""	""	""	""	""	""
Syringa vulgaris	daSyrVulg1.hap1.1	Chromosome	1082788587	1082750387	daSyrVulg1	2	31	98.8153	98.8391	1.16091	1.18467	1163865081	1165956266	538928043	539896366	624937039	626059900	82.1784	93.7577	0.0991286	0.0991286	RBGE	DMR299	DTOL	Angiosperm	Oleaceae	Syringa	vulgaris	>Solanum	GPB3%PVP	227.08	287.70	2.93	3.12	1.267	294.09	232.64	2.51	2.5	1.25	1.22	2.8	2.57	0.003	0.006	Nacho	2020-05-19	""	2C = 2.40 pg	""	""	""	""	""	""
Syringa vulgaris	daSyrVulg1.hap2.1	Scaffold	1090997199	1090968385	daSyrVulg1	2	31	98.8153	98.8391	1.16091	1.18467	1163865081	1165956266	538928043	539896366	624937039	626059900	82.1784	93.7577	0.0991286	0.0991286	RBGE	DMR299	DTOL	Angiosperm	Oleaceae	Syringa	vulgaris	>Solanum	GPB3%PVP	227.08	287.70	2.93	3.12	1.267	294.09	232.64	2.51	2.5	1.25	1.22	2.8	2.57	0.003	0.006	Nacho	2020-05-19	""	2C = 2.40 pg	""	""	""	""	""	""
Tamarix gallica	dcTamGall1.hap1.1	Chromosome	1404817697	1404681297	dcTamGall1	2	31	94.6465	94.8524	5.14763	5.35349	1407476559	1418817672	507346286	511434362	900130273	907383310	82.8926	96.7497	0.197383	0.197383	RBGK	MC9299	DTOL	Angiosperm	Tamaricaceae	Tamarix	gallica	<Petro	GPB3%PVP	249.17	327.29	3	1.57	1.314	254.66	332.04	3.43	3.45	1.73	1.69	3.01	1.68	0.012	0.023	Sahr Mian	2020-09-08	KDTOL10390	-	""	""	""	""	""	""
Tamarix gallica	dcTamGall1.hap2.1	Scaffold	1536145329	1535945929	dcTamGall1	2	31	94.6465	94.8524	5.14763	5.35349	1407476559	1418817672	507346286	511434362	900130273	907383310	82.8926	96.7497	0.197383	0.197383	RBGK	MC9299	DTOL	Angiosperm	Tamaricaceae	Tamarix	gallica	<Petro	GPB3%PVP	249.17	327.29	3	1.57	1.314	254.66	332.04	3.43	3.45	1.73	1.69	3.01	1.68	0.012	0.023	Sahr Mian	2020-09-08	KDTOL10390	-	""	""	""	""	""	""
Tanacetum parthenium	daTanPart1.hap1.1	Chromosome	2124182004	2123985604	daTanPart1	2	31	99.8967	100	0	0.103309	3633116202	3675264661	2211114696	2236766250	1422001506	1438498411	65.5042	83.9504	0.120004	0.120004	RBGK	MC9404	DTOL	Angiosperm	Asteraceae	Tanacetum	parthenium	<Pisum	LB01	147.48	275.51	4.48	3.14	1.868	154.48	287.06	4.87	4.89	2.45	2.39	4.12	2.82	0.022	0.059	Nacho	2020-07-21	""	-	""	""	""	""	""	""
Tanacetum parthenium	daTanPart1.hap2.1	Scaffold	2116488610	2116289210	daTanPart1	2	31	99.8967	100	0	0.103309	3633116202	3675264661	2211114696	2236766250	1422001506	1438498411	65.5042	83.9504	0.120004	0.120004	RBGK	MC9404	DTOL	Angiosperm	Asteraceae	Tanacetum	parthenium	<Pisum	LB01	147.48	275.51	4.48	3.14	1.868	154.48	287.06	4.87	4.89	2.45	2.39	4.12	2.82	0.022	0.059	Nacho	2020-07-21	""	-	""	""	""	""	""	""
Tanacetum vulgare	daTanVulg1.hap1.1	Chromosome	4610354873	4609861235	daTanVulg1	6	31					1533467242	1555271856	1207097237	1224261144	326370005	331010712	70.9251	91.7435	0.185867	0.185867	Offsite	MC9065	DTOL	Angiosperm	Asteraceae	Tanacetum	vulgare	>Petro	GPB3%PVPBmet	240.75	560.82	2.02	2.11	2.33	571.52	247.23	10.48	10.41	5.2	5.09	1.9	2.35	0.026	0.115	Sahr Mian	2020-01-09	KDTOL10069	7.8 (1998)* 10 (1998)	""	""	""	""	""	""
Tanacetum vulgare	daTanVulg1.hap2.1	Scaffold	4806391546	4805732355	daTanVulg1	6	31					1533467242	1555271856	1207097237	1224261144	326370005	331010712	70.9251	91.7435	0.185867	0.185867	Offsite	MC9065	DTOL	Angiosperm	Asteraceae	Tanacetum	vulgare	>Petro	GPB3%PVPBmet	240.75	560.82	2.02	2.11	2.33	571.52	247.23	10.48	10.41	5.2	5.09	1.9	2.35	0.026	0.115	Sahr Mian	2020-01-09	KDTOL10069	7.8 (1998)* 10 (1998)	""	""	""	""	""	""
Tetraplodon mnioides	cbTetMnio3.1	Chromosome	216670180	216591378	cbTetMnio3	2	31	99.0816	99.1293	0.870711	0.918372	352230044	354138086	123835951	124506775	228394092	229631311	81.6538	92.7133	1.0975	1.0975																																		
Teucrium botrys	daTeuBotr5.1 alternate haplotype	Scaffold	28597756	28591956	daTeuBotr5	2	31	99.8786	99.8958	0.104176	0.121416	315019181	315605481	148418028	148694257	166601153	166911224	82.4008	98.3274	0.0964978	0.0964978	RBGK	MC9458	DTOL	Angiosperm	Lamiaceae	Teucrium	botrys	<Oryza	GPB3%PVP	208.66	304.23	6.23	3.24	1.458	211.54	309.89	0.69	0.68	0.34	0.33	5.6	3.26	0.009	0.004	Sahr Mian		""	-	""	""	""	""	""	""
Teucrium botrys	daTeuBotr5.1	Chromosome	232474983	232408983	daTeuBotr5	2	31	99.8786	99.8958	0.104176	0.121416	315019181	315605481	148418028	148694257	166601153	166911224	82.4008	98.3274	0.0964978	0.0964978	RBGK	MC9458	DTOL	Angiosperm	Lamiaceae	Teucrium	botrys	<Oryza	GPB3%PVP	208.66	304.23	6.23	3.24	1.458	211.54	309.89	0.69	0.68	0.34	0.33	5.6	3.26	0.009	0.004	Sahr Mian		""	-	""	""	""	""	""	""
Teucrium scorodonia	daTeuScoo1.hap1.1	Chromosome	1035126113	1035068313	daTeuScoo1	2	31	99.1744	99.2233	0.776716	0.825597	1038098482	1042556875	623124496	625800672	414973986	416756204	69.2459	96.6855	0.137668	0.137668	RBGE	DMR210	DTOL	Angiosperm	Lamiaceae	Teucrium	scordonia	<Petro	GPB3%PVP	191.27	339.97	2.34	1.94	1.777	195.56	345.43	2.53	2.55	1.27	1.25	2.68	2.11	0.011	0.016	Sahr Mian		""	2.40	""	""	""	""	""	""
Teucrium scorodonia	daTeuScoo1.hap1.2	Chromosome	1035126113	1035068313	daTeuScoo1	2	31	99.1744	99.2233	0.776716	0.825597	1038098482	1042556875	623124496	625800672	414973986	416756204	69.2459	96.6855	0.137668	0.137668	RBGE	DMR210	DTOL	Angiosperm	Lamiaceae	Teucrium	scordonia	<Petro	GPB3%PVP	191.27	339.97	2.34	1.94	1.777	195.56	345.43	2.53	2.55	1.27	1.25	2.68	2.11	0.011	0.016	Sahr Mian		""	2.40	""	""	""	""	""	""
Teucrium scorodonia	daTeuScoo1.hap2.1	Scaffold	990784638	990735638	daTeuScoo1	2	31	99.1744	99.2233	0.776716	0.825597	1038098482	1042556875	623124496	625800672	414973986	416756204	69.2459	96.6855	0.137668	0.137668	RBGE	DMR210	DTOL	Angiosperm	Lamiaceae	Teucrium	scordonia	<Petro	GPB3%PVP	191.27	339.97	2.34	1.94	1.777	195.56	345.43	2.53	2.55	1.27	1.25	2.68	2.11	0.011	0.016	Sahr Mian		""	2.40	""	""	""	""	""	""
Teucrium scorodonia	daTeuScoo1.hap2.2	Scaffold	990784638	990735638	daTeuScoo1	2	31	99.1744	99.2233	0.776716	0.825597	1038098482	1042556875	623124496	625800672	414973986	416756204	69.2459	96.6855	0.137668	0.137668	RBGE	DMR210	DTOL	Angiosperm	Lamiaceae	Teucrium	scordonia	<Petro	GPB3%PVP	191.27	339.97	2.34	1.94	1.777	195.56	345.43	2.53	2.55	1.27	1.25	2.68	2.11	0.011	0.016	Sahr Mian		""	2.40	""	""	""	""	""	""
Thalictrum minus	dmThaMinu1.hap1.1	Chromosome	994333314	994278314	dmThaMinu1	6	31					311748721	312635786	165329289	165799725	146419432	146836061	87.168	94.9016	0.0935184	0.0935184	RBGE	DMR125	DTOL	Angiosperm	Ranunculaceae	Thalictrum	minus	>Solanum	GPB3%PVP	385.36	461.90	2.67	2.81	1.199	474.88	396.41	2.4	2.4	1.2	1.17	2.74	2.66	0.003	0.005	Sahr Mian	2021-08-18	""	""	""	""	""	""	""	""
Thalictrum minus	dmThaMinu1.hap2.1	Scaffold	1008428882	1008390882	dmThaMinu1	6	31					311748721	312635786	165329289	165799725	146419432	146836061	87.168	94.9016	0.0935184	0.0935184	RBGE	DMR125	DTOL	Angiosperm	Ranunculaceae	Thalictrum	minus	>Solanum	GPB3%PVP	385.36	461.90	2.67	2.81	1.199	474.88	396.41	2.4	2.4	1.2	1.17	2.74	2.66	0.003	0.005	Sahr Mian	2021-08-18	""	""	""	""	""	""	""	""
Thuidium delicatulum	cbThuDeli2.1	Chromosome	334590555	334584155	cbThuDeli2	1	31					328159108	329748931	83444014	83848273	244715094	245900658	79.5844	97.5698	0.775176	0.775176	RBGE	DB1459	DTOL	Bryophyte	""	Thuidium	delicatulum	<Oryza	GPB3%PVPBmet	187.73	449.49	3.89	3.23	2.394	192.5	460.23	0.84	0.84	0.42	0.41	3.66	3.35	0.018	0.006	Sahr Mian	2020-10-20	""	0.77	""	""	""	""	""	""
Thuidium tamariscinum	cbThuTama2.1	Chromosome	266565162	266557862	cbThuTama2	2	31	45.7566	100	0	54.2434	180258623	180574907	46148238	46229210	134110386	134345697	84.7347	93.6408	0.977216	0.977216	RBGE	DB1445	DTOL	Bryophyte	""	Thuidium	tamariscinum	<Solanum	GPB3%PVPBmet	119.59	552.81	3.92	2.47	4.622	125.31	563.52	0.87	0.89	0.44	0.43	3.84	2.33	0.117	0.023	Sahr Mian	2020-10-07	""	0.82	""	""	""	""	""	""
Thuidium tamariscinum	cbThuTama2.2	Chromosome	363012664	363003664	cbThuTama2	2	31	45.7566	100	0	54.2434	180258623	180574907	46148238	46229210	134110386	134345697	84.7347	93.6408	0.977216	0.977216	RBGE	DB1445	DTOL	Bryophyte	""	Thuidium	tamariscinum	<Solanum	GPB3%PVPBmet	119.59	552.81	3.92	2.47	4.622	125.31	563.52	0.87	0.89	0.44	0.43	3.84	2.33	0.117	0.023	Sahr Mian	2020-10-07	""	0.82	""	""	""	""	""	""
Tilia cordata	ddTilCord2.1 alternate haplotype	Contig	873662102	873662102	ddTilCord2	2	31	99.0968	99.1141	0.885885	0.903156	949359119	950866604	341778823	342321532	607580296	608545072	85.0683	96.6592	0.153365	0.153365	RBGK	MC9216	DTOL	Angiosperm	Malvaceae	Tilia	cordata	<Petro	Galbraith3PVP	144.47	292.38	4.53	3.81	2.024	145.34	295.15	2.22	2.22	1.11	1.08	4.43	3.63	0.007	0.007	Sahr Mian	2020-06-28	KDTOL10280	-	""	""	""	""	""	""
Tilia cordata	ddTilCord2.1	Chromosome	910254225	910221425	ddTilCord2	2	31	99.0968	99.1141	0.885885	0.903156	949359119	950866604	341778823	342321532	607580296	608545072	85.0683	96.6592	0.153365	0.153365	RBGK	MC9216	DTOL	Angiosperm	Malvaceae	Tilia	cordata	<Petro	Galbraith3PVP	144.47	292.38	4.53	3.81	2.024	145.34	295.15	2.22	2.22	1.11	1.08	4.43	3.63	0.007	0.007	Sahr Mian	2020-06-28	KDTOL10280	-	""	""	""	""	""	""
Torilis japonica	drTorJapo1.hap1.1	Chromosome	551348505	551325605	drTorJapo1	2	31	99.9241	99.9489	0.0511357	0.0759153	565521717	566607475	272314074	272836896	293207643	293770579	78.3809	94.2845	0.122667	0.122667	RBGK	MC9265	DTOL	Angiosperm	Apiaceae	Torilis	japonica	<Petro	GPB3%PVP	109.55	364.98	3	2.15	3.331	112.68	370.7	1.35	1.37	0.68	0.67	3.01	2.12	0.04	0.017	Sahr Mian	2021-08-16	KDTOL10346	2.30	""	""	""	""	""	""
Torilis japonica	drTorJapo1.hap1.2	Chromosome	551348505	551325605	drTorJapo1	2	31	99.9241	99.9489	0.0511357	0.0759153	565521717	566607475	272314074	272836896	293207643	293770579	78.3809	94.2845	0.122667	0.122667	RBGK	MC9265	DTOL	Angiosperm	Apiaceae	Torilis	japonica	<Petro	GPB3%PVP	109.55	364.98	3	2.15	3.331	112.68	370.7	1.35	1.37	0.68	0.67	3.01	2.12	0.04	0.017	Sahr Mian	2021-08-16	KDTOL10346	2.30	""	""	""	""	""	""
Torilis japonica	drTorJapo1.hap2.1	Chromosome	531822686	531798486	drTorJapo1	2	31	99.9241	99.9489	0.0511357	0.0759153	565521717	566607475	272314074	272836896	293207643	293770579	78.3809	94.2845	0.122667	0.122667	RBGK	MC9265	DTOL	Angiosperm	Apiaceae	Torilis	japonica	<Petro	GPB3%PVP	109.55	364.98	3	2.15	3.331	112.68	370.7	1.35	1.37	0.68	0.67	3.01	2.12	0.04	0.017	Sahr Mian	2021-08-16	KDTOL10346	2.30	""	""	""	""	""	""
Torilis japonica	drTorJapo1.hap2.2	Chromosome	531822686	531798486	drTorJapo1	2	31	99.9241	99.9489	0.0511357	0.0759153	565521717	566607475	272314074	272836896	293207643	293770579	78.3809	94.2845	0.122667	0.122667	RBGK	MC9265	DTOL	Angiosperm	Apiaceae	Torilis	japonica	<Petro	GPB3%PVP	109.55	364.98	3	2.15	3.331	112.68	370.7	1.35	1.37	0.68	0.67	3.01	2.12	0.04	0.017	Sahr Mian	2021-08-16	KDTOL10346	2.30	""	""	""	""	""	""
Tortella tortuosa	cbTorTort1.1	Chromosome	291853234	291753634	cbTorTort1	2	31	99.6236	99.6514	0.348609	0.376379	273005357	273656175	63449064	63600320	209556293	210055854	84.4331	94.2485	1.03145	1.03145	RBGE	DB1458	DTOL	Bryophyte	""	Tortella	tortuosa	<Oryza	GPB3%PVPBmet	183.96	485.87	3.32	3.68	2.641	191.65	521.86	0.76	0.74	0.37	0.36	3.59	3.13	0.088	0.024	Sahr Mian	2020-10-20	""	0.67	""	""	""	""	""	""
Tragopogon pratensis	daTraPrat1.hap1.1	Chromosome	2070495301	2070349883	daTraPrat1	2	31	87.3581	99.2744	0.72561	12.6419	1069057509	1078373985	730689796	737057511	338367713	341316473	57.2295	83.612	0.147994	0.147994																																		
Tragopogon pratensis	daTraPrat1.hap2.1	Scaffold	2042831631	2042713831	daTraPrat1	2	31	87.3581	99.2744	0.72561	12.6419	1069057509	1078373985	730689796	737057511	338367713	341316473	57.2295	83.612	0.147994	0.147994																																		
Tricholepidozia tetradactyla	cjTriTetr1.1	Chromosome	480682534	480669734	cjTriTetr1	2	31	99.8601	99.8802	0.119836	0.139866	518154607	519098323	177707628	178031287	340446979	341067035	83.4932	95.1461	0.367266	0.367266																																		
Trichophorum cespitosum	lpTriCesp1.1 alternate haplotype	Scaffold	260398359	260398159	lpTriCesp1	2	31	99.6534	99.6942	0.305767	0.346638	362349144	363233915	156125516	156506737	206223628	206727178	76.5952	96.7299	0.112454	0.112454																																		
Trichophorum cespitosum	lpTriCesp1.2 alternate haplotype	Scaffold	260398359	260398159	lpTriCesp1	2	31	99.6534	99.6942	0.305767	0.346638	362349144	363233915	156125516	156506737	206223628	206727178	76.5952	96.7299	0.112454	0.112454																																		
Trichophorum cespitosum	lpTriCesp1.1	Chromosome	317897495	317876095	lpTriCesp1	2	31	99.6534	99.6942	0.305767	0.346638	362349144	363233915	156125516	156506737	206223628	206727178	76.5952	96.7299	0.112454	0.112454																																		
Trichostomum littorale	cbTriLitt2.1	Chromosome	271058753	270983053	cbTriLitt2	1	31					264398003	265278755	58782952	58978768	205615051	206299987	86.9538	94.9369	1.00648	1.00648																																		
Trifolium bocconei	drTriBocc1.hap1.1	Chromosome	611980450	611916650	drTriBocc1	2	31	99.7762	100	0	0.223842	686029064	689200832	391994139	393806474	294034925	295394358	73.9936	97.6721	0.0628755	0.0628755	RBGK	MC9595	DTOL	Angiosperm	Fabaceae	Trifolium	bocconei	<Solanum	GPB3%PVP	215.51	297.36	4.83	3.83	1.38	218.43	301.28	1.43	1.44	0.72	0.7	4.74	3.67	0.001	0.001	Nacho	2020-07-02	KDTOL10904	""	""	""	""	""	""	""
Trifolium bocconei	drTriBocc1.hap2.1	Chromosome	574933397	574873197	drTriBocc1	2	31	99.7762	100	0	0.223842	686029064	689200832	391994139	393806474	294034925	295394358	73.9936	97.6721	0.0628755	0.0628755	RBGK	MC9595	DTOL	Angiosperm	Fabaceae	Trifolium	bocconei	<Solanum	GPB3%PVP	215.51	297.36	4.83	3.83	1.38	218.43	301.28	1.43	1.44	0.72	0.7	4.74	3.67	0.001	0.001	Nacho	2020-07-02	KDTOL10904	""	""	""	""	""	""	""
Trifolium dubium	drTriDubi3.1 alternate haplotype	Contig	21729920	21729920	drTriDubi3	4	31					367881571	368723682	169475481	169863424	198406090	198860258	85.5414	95.5492	0.152191	0.152191	RBGE	DMR116	DTOL	Angiosperm	Fabaceae	Trifolium	dubium	<Petro	GPB3%PVP	122.78	334.86	3.06	2.59	2.727	127.2	341.39	1.65	1.68	0.84	0.82	2.56	2.2	0.037	0.023	Sahr Mian	2021-08-16	""	1.46	""	""	""	""	""	""
Trifolium dubium	drTriDubi3.1	Chromosome	679057308	678940108	drTriDubi3	4	31					367881571	368723682	169475481	169863424	198406090	198860258	85.5414	95.5492	0.152191	0.152191	RBGE	DMR116	DTOL	Angiosperm	Fabaceae	Trifolium	dubium	<Petro	GPB3%PVP	122.78	334.86	3.06	2.59	2.727	127.2	341.39	1.65	1.68	0.84	0.82	2.56	2.2	0.037	0.023	Sahr Mian	2021-08-16	""	1.46	""	""	""	""	""	""
Trifolium fragiferum	drTriFrag1.1 alternate haplotype	Contig	422321716	422321716	drTriFrag1	2	31	99.3358	99.4185	0.581536	0.664159	544561853	546600135	251218758	252159063	293343095	294441071	75.9067	98.4165	0.121295	0.121295	RBGK	MC9304	DTOL	Angiosperm	Fabaceae	Trifolium	fragiferum	<Solanum	GPB3%PVP	136.21	219.74	4.07	3.35	1.613	148.65	235.78	1.23	1.25	0.62	0.61	3.62	2.97	0.023	0.018	Sahr Mian	2020-09-08	KDTOL10398	1.07	""	""	""	""	""	""
Trifolium fragiferum	drTriFrag1.1	Chromosome	511977185	511936985	drTriFrag1	2	31	99.3358	99.4185	0.581536	0.664159	544561853	546600135	251218758	252159063	293343095	294441071	75.9067	98.4165	0.121295	0.121295	RBGK	MC9304	DTOL	Angiosperm	Fabaceae	Trifolium	fragiferum	<Solanum	GPB3%PVP	136.21	219.74	4.07	3.35	1.613	148.65	235.78	1.23	1.25	0.62	0.61	3.62	2.97	0.023	0.018	Sahr Mian	2020-09-08	KDTOL10398	1.07	""	""	""	""	""	""
Trifolium occidentale	drTriOcci1.hap1.1	Chromosome	577810552	577739552	drTriOcci1	2	31	69.1049	100	0	30.8951	298747469	299193459	162068373	162310319	136679096	136883140	80.687	85.0087	0.180455	0.180455	RBGK	MC9384	DTOL	Angiosperm	Fabaceae	Trifolium	occidentale	<Petro	GPB3%PVP	103.87	314.49	4.06	2.23	3.028	103.67	316.54	1.49	1.47	0.74	0.72	4.04	2.55	0.056	0.021	Sahr Mian		""	-	""	""	""	""	""	""
Trifolium occidentale	drTriOcci1.hap2.1	Scaffold	621992097	621934297	drTriOcci1	2	31	69.1049	100	0	30.8951	298747469	299193459	162068373	162310319	136679096	136883140	80.687	85.0087	0.180455	0.180455	RBGK	MC9384	DTOL	Angiosperm	Fabaceae	Trifolium	occidentale	<Petro	GPB3%PVP	103.87	314.49	4.06	2.23	3.028	103.67	316.54	1.49	1.47	0.74	0.72	4.04	2.55	0.056	0.021	Sahr Mian		""	-	""	""	""	""	""	""
Trifolium striatum	drTriStri1.hap1.1	Chromosome	372172512	372121512	drTriStri1	2	31	99.788	99.8277	0.172319	0.211991	434314742	435184203	170317042	170658002	263997700	264526201	82.2281	98.0376	0.0775899	0.0775899	RBGK	MC9472	DTOL	Angiosperm	Fabaceae	Trifolium	striatum	<Solanum	GPB3%PVP	211.46	491.60	3.79	2.33	2.325	216.32	502.01	0.85	0.85	0.43	0.42	3.73	2.37	0.004	0.001	Nacho	2020-05-25	KDTOL10797	2C = 0.76pg	""	""	""	""	""	""
